Regiao,Produto,Vendas
Sul,Produto_A,1921
Sul,Produto_A,209
Sul,Produto_A,2998
Sul,Produto_A,4866
Sul,Produto_A,1272
Sul,Produto_A,3467
Sul,Produto_A,3112
Sul,Produto_A,4150
Sul,Produto_A,2754
Sul,Produto_A,2926
Sul,Produto_A,41
Sul,Produto_A,561
Sul,Produto_A,791
Sul,Produto_A,1511
Sul,Produto_A,425
Sul,Produto_A,4229
Sul,Produto_A,343
Sul,Produto_A,959
Sul,Produto_A,92
Sul,Produto_A,1824
Sul,Produto_A,4649
Sul,Produto_A,630
Sul,Produto_A,2396
Sul,Produto_A,264
Sul,Produto_A,2428
Sul,Produto_A,679
Sul,Produto_A,4150
Sul,Produto_A,3574
Sul,Produto_A,1988
Sul,Produto_A,2569
Sul,Produto_A,3584
Sul,Produto_A,2201
Sul,Produto_A,4035
Sul,Produto_A,4639
Sul,Produto_A,4887
Sul,Produto_A,4005
Sul,Produto_A,4001
Sul,Produto_A,1379
Sul,Produto_A,1052
Sul,Produto_A,2404
Sul,Produto_A,1464
Sul,Produto_A,4390
Sul,Produto_A,3898
Sul,Produto_A,1949
Sul,Produto_A,2278
Sul,Produto_A,4433
Sul,Produto_A,2880
Sul,Produto_A,656
Sul,Produto_A,2714
Sul,Produto_A,536
Sul,Produto_A,3441
Sul,Produto_A,4630
Sul,Produto_A,2082
Sul,Produto_A,1667
Sul,Produto_A,55
Sul,Produto_A,4978
Sul,Produto_A,190
Sul,Produto_A,4049
Sul,Produto_A,919
Sul,Produto_A,1182
Sul,Produto_A,602
Sul,Produto_A,968
Sul,Produto_A,677
Sul,Produto_A,2263
Sul,Produto_A,2523
Sul,Produto_A,3360
Sul,Produto_A,4661
Sul,Produto_A,4313
Sul,Produto_A,1008
Sul,Produto_A,290
Sul,Produto_A,2492
Sul,Produto_A,3743
Sul,Produto_A,3025
Sul,Produto_A,1905
Sul,Produto_A,3306
Sul,Produto_A,4912
Sul,Produto_A,4828
Sul,Produto_A,431
Sul,Produto_A,2530
Sul,Produto_A,2733
Sul,Produto_A,2143
Sul,Produto_A,3901
Sul,Produto_A,133
Sul,Produto_A,3646
Sul,Produto_A,730
Sul,Produto_A,4839
Sul,Produto_A,3252
Sul,Produto_A,1187
Sul,Produto_A,3230
Sul,Produto_A,468
Sul,Produto_A,1522
Sul,Produto_A,850
Sul,Produto_A,510
Sul,Produto_A,1555
Sul,Produto_A,2469
Sul,Produto_A,1684
Sul,Produto_A,3565
Sul,Produto_A,72
Sul,Produto_A,4061
Sul,Produto_A,4184
Sul,Produto_A,2616
Sul,Produto_A,1254
Sul,Produto_A,4382
Sul,Produto_A,2749
Sul,Produto_A,3681
Sul,Produto_A,341
Sul,Produto_A,1063
Sul,Produto_A,2327
Sul,Produto_A,1195
Sul,Produto_A,154
Sul,Produto_A,3730
Sul,Produto_A,4963
Sul,Produto_A,4508
Sul,Produto_A,3904
Sul,Produto_A,1233
Sul,Produto_A,602
Sul,Produto_A,430
Sul,Produto_A,1458
Sul,Produto_A,786
Sul,Produto_A,1874
Sul,Produto_A,728
Sul,Produto_A,4458
Sul,Produto_A,464
Sul,Produto_A,779
Sul,Produto_A,711
Sul,Produto_A,2157
Sul,Produto_A,4056
Sul,Produto_A,3935
Sul,Produto_A,3288
Sul,Produto_A,560
Sul,Produto_A,1244
Sul,Produto_A,4529
Sul,Produto_A,3011
Sul,Produto_A,1682
Sul,Produto_A,1337
Sul,Produto_A,2747
Sul,Produto_A,2449
Sul,Produto_A,2351
Sul,Produto_A,4894
Sul,Produto_A,1606
Sul,Produto_A,72
Sul,Produto_A,2486
Sul,Produto_A,3214
Sul,Produto_A,3394
Sul,Produto_A,2614
Sul,Produto_A,2602
Sul,Produto_A,2955
Sul,Produto_A,3732
Sul,Produto_A,3871
Sul,Produto_A,262
Sul,Produto_A,938
Sul,Produto_A,2251
Sul,Produto_A,3644
Sul,Produto_A,3510
Sul,Produto_A,1356
Sul,Produto_A,502
Sul,Produto_A,2907
Sul,Produto_A,2920
Sul,Produto_A,983
Sul,Produto_A,1572
Sul,Produto_A,744
Sul,Produto_A,4893
Sul,Produto_A,4112
Sul,Produto_A,47
Sul,Produto_A,4210
Sul,Produto_A,923
Sul,Produto_A,1595
Sul,Produto_A,1422
Sul,Produto_A,2522
Sul,Produto_A,4814
Sul,Produto_A,4070
Sul,Produto_A,4483
Sul,Produto_A,3086
Sul,Produto_A,1830
Sul,Produto_A,482
Sul,Produto_A,3751
Sul,Produto_A,2918
Sul,Produto_A,2392
Sul,Produto_A,2936
Sul,Produto_A,3325
Sul,Produto_A,2467
Sul,Produto_A,3781
Sul,Produto_A,720
Sul,Produto_A,4308
Sul,Produto_A,374
Sul,Produto_A,4593
Sul,Produto_A,3667
Sul,Produto_A,3351
Sul,Produto_A,4785
Sul,Produto_A,2031
Sul,Produto_A,3058
Sul,Produto_A,3504
Sul,Produto_A,3327
Sul,Produto_A,1585
Sul,Produto_A,2199
Sul,Produto_A,163
Sul,Produto_A,626
Sul,Produto_A,4093
Sul,Produto_A,2493
Sul,Produto_A,3844
Sul,Produto_A,3361
Sul,Produto_A,3369
Sul,Produto_A,3351
Sul,Produto_A,3769
Sul,Produto_A,1927
Sul,Produto_A,2899
Sul,Produto_A,2150
Sul,Produto_A,1218
Sul,Produto_A,1406
Sul,Produto_A,3649
Sul,Produto_A,413
Sul,Produto_A,126
Sul,Produto_A,2898
Sul,Produto_A,2274
Sul,Produto_A,3014
Sul,Produto_A,2644
Sul,Produto_A,167
Sul,Produto_A,4036
Sul,Produto_A,1018
Sul,Produto_A,1372
Sul,Produto_A,4391
Sul,Produto_A,1880
Sul,Produto_A,3980
Sul,Produto_A,1992
Sul,Produto_A,4159
Sul,Produto_A,3454
Sul,Produto_A,4019
Sul,Produto_A,3396
Sul,Produto_A,2322
Sul,Produto_A,1658
Sul,Produto_A,2637
Sul,Produto_A,2683
Sul,Produto_A,3263
Sul,Produto_A,4451
Sul,Produto_A,4233
Sul,Produto_A,3172
Sul,Produto_A,4802
Sul,Produto_A,818
Sul,Produto_A,1582
Sul,Produto_A,3966
Sul,Produto_A,927
Sul,Produto_A,1750
Sul,Produto_A,1034
Sul,Produto_A,3068
Sul,Produto_A,3314
Sul,Produto_A,4126
Sul,Produto_A,906
Sul,Produto_A,3758
Sul,Produto_A,3643
Sul,Produto_A,2875
Sul,Produto_A,2040
Sul,Produto_A,3050
Sul,Produto_A,588
Sul,Produto_A,3590
Sul,Produto_A,731
Sul,Produto_A,1248
Sul,Produto_A,2916
Sul,Produto_A,3398
Sul,Produto_A,1731
Sul,Produto_A,3060
Sul,Produto_A,845
Sul,Produto_A,169
Sul,Produto_A,4549
Sul,Produto_A,2697
Sul,Produto_A,330
Sul,Produto_A,2510
Sul,Produto_A,1819
Sul,Produto_A,4586
Sul,Produto_A,146
Sul,Produto_A,312
Sul,Produto_A,124
Sul,Produto_A,2306
Sul,Produto_A,3243
Sul,Produto_A,2882
Sul,Produto_A,1980
Sul,Produto_A,870
Sul,Produto_A,613
Sul,Produto_A,702
Sul,Produto_A,1621
Sul,Produto_A,271
Sul,Produto_A,4466
Sul,Produto_A,1773
Sul,Produto_A,388
Sul,Produto_A,2678
Sul,Produto_A,4914
Sul,Produto_A,1527
Sul,Produto_A,2803
Sul,Produto_A,2350
Sul,Produto_A,455
Sul,Produto_A,635
Sul,Produto_A,3573
Sul,Produto_A,2205
Sul,Produto_A,4676
Sul,Produto_A,1503
Sul,Produto_A,861
Sul,Produto_A,3394
Sul,Produto_A,435
Sul,Produto_A,3158
Sul,Produto_A,4932
Sul,Produto_A,4021
Sul,Produto_A,1241
Sul,Produto_A,1201
Sul,Produto_A,1898
Sul,Produto_A,3805
Sul,Produto_A,2176
Sul,Produto_A,2983
Sul,Produto_A,4393
Sul,Produto_A,1827
Sul,Produto_A,4369
Sul,Produto_A,4303
Sul,Produto_A,255
Sul,Produto_A,2452
Sul,Produto_A,1485
Sul,Produto_A,4466
Sul,Produto_A,4439
Sul,Produto_A,1743
Sul,Produto_A,1206
Sul,Produto_A,1480
Sul,Produto_A,480
Sul,Produto_A,2947
Sul,Produto_A,2635
Sul,Produto_A,2966
Sul,Produto_A,4321
Sul,Produto_A,2769
Sul,Produto_A,4055
Sul,Produto_A,3237
Sul,Produto_A,2938
Sul,Produto_A,2471
Sul,Produto_A,2840
Sul,Produto_A,1239
Sul,Produto_A,441
Sul,Produto_A,4745
Sul,Produto_A,4980
Sul,Produto_A,1119
Sul,Produto_A,524
Sul,Produto_A,2457
Sul,Produto_A,1931
Sul,Produto_A,1326
Sul,Produto_A,4001
Sul,Produto_A,2309
Sul,Produto_A,383
Sul,Produto_A,4598
Sul,Produto_A,3246
Sul,Produto_A,3124
Sul,Produto_A,4627
Sul,Produto_A,2617
Sul,Produto_A,2095
Sul,Produto_A,4790
Sul,Produto_A,3230
Sul,Produto_A,4443
Sul,Produto_A,2944
Sul,Produto_A,1716
Sul,Produto_A,39
Sul,Produto_A,323
Sul,Produto_A,4342
Sul,Produto_A,2857
Sul,Produto_A,2516
Sul,Produto_A,2287
Sul,Produto_A,3053
Sul,Produto_A,4829
Sul,Produto_A,2056
Sul,Produto_A,3633
Sul,Produto_A,2486
Sul,Produto_A,4202
Sul,Produto_A,4152
Sul,Produto_A,2740
Sul,Produto_A,3231
Sul,Produto_A,2938
Sul,Produto_A,43
Sul,Produto_A,781
Sul,Produto_A,915
Sul,Produto_A,4288
Sul,Produto_A,321
Sul,Produto_A,4648
Sul,Produto_A,1011
Sul,Produto_A,2807
Sul,Produto_A,2151
Sul,Produto_A,4604
Sul,Produto_A,4877
Sul,Produto_A,2928
Sul,Produto_A,3018
Sul,Produto_A,2942
Sul,Produto_A,501
Sul,Produto_A,3335
Sul,Produto_A,226
Sul,Produto_A,999
Sul,Produto_A,3390
Sul,Produto_A,4703
Sul,Produto_A,4561
Sul,Produto_A,147
Sul,Produto_A,4311
Sul,Produto_A,3283
Sul,Produto_A,2241
Sul,Produto_A,261
Sul,Produto_A,2910
Sul,Produto_A,1705
Sul,Produto_A,4719
Sul,Produto_A,679
Sul,Produto_A,2699
Sul,Produto_A,3320
Sul,Produto_A,4208
Sul,Produto_A,218
Sul,Produto_A,657
Sul,Produto_A,1589
Sul,Produto_A,4735
Sul,Produto_A,3857
Sul,Produto_A,3120
Sul,Produto_A,3560
Sul,Produto_A,358
Sul,Produto_A,2474
Sul,Produto_A,2892
Sul,Produto_A,1590
Sul,Produto_A,4807
Sul,Produto_A,4460
Sul,Produto_A,1626
Sul,Produto_A,908
Sul,Produto_A,4729
Sul,Produto_A,1802
Sul,Produto_A,3025
Sul,Produto_A,4075
Sul,Produto_A,642
Sul,Produto_A,2155
Sul,Produto_A,638
Sul,Produto_A,4232
Sul,Produto_A,4780
Sul,Produto_A,2628
Sul,Produto_A,2532
Sul,Produto_A,1647
Sul,Produto_A,2172
Sul,Produto_A,3872
Sul,Produto_A,411
Sul,Produto_A,3812
Sul,Produto_A,482
Sul,Produto_A,1927
Sul,Produto_A,460
Sul,Produto_A,2129
Sul,Produto_A,4708
Sul,Produto_A,4338
Sul,Produto_A,2232
Sul,Produto_A,3355
Sul,Produto_A,716
Sul,Produto_A,1102
Sul,Produto_A,2872
Sul,Produto_A,3585
Sul,Produto_A,3740
Sul,Produto_A,2587
Sul,Produto_A,3758
Sul,Produto_A,424
Sul,Produto_A,2962
Sul,Produto_A,2269
Sul,Produto_A,3384
Sul,Produto_A,4549
Sul,Produto_A,4731
Sul,Produto_A,455
Sul,Produto_A,2492
Sul,Produto_A,2691
Sul,Produto_A,2320
Sul,Produto_A,2264
Sul,Produto_A,1190
Sul,Produto_A,3824
Sul,Produto_A,592
Sul,Produto_A,1858
Sul,Produto_A,3197
Sul,Produto_A,3534
Sul,Produto_A,4800
Sul,Produto_A,2111
Sul,Produto_A,2753
Sul,Produto_A,3393
Sul,Produto_A,2887
Sul,Produto_A,421
Sul,Produto_A,279
Sul,Produto_A,1154
Sul,Produto_A,3563
Sul,Produto_A,1068
Sul,Produto_A,534
Sul,Produto_A,994
Sul,Produto_A,4967
Sul,Produto_A,2142
Sul,Produto_A,3508
Sul,Produto_A,3226
Sul,Produto_A,4101
Sul,Produto_A,3162
Sul,Produto_A,2720
Sul,Produto_A,4493
Sul,Produto_A,3873
Sul,Produto_A,1389
Sul,Produto_A,2940
Sul,Produto_A,3371
Sul,Produto_A,152
Sul,Produto_A,1781
Sul,Produto_A,4302
Sul,Produto_A,3779
Sul,Produto_A,1999
Sul,Produto_A,2589
Sul,Produto_A,340
Sul,Produto_A,3969
Sul,Produto_A,4758
Sul,Produto_A,1434
Sul,Produto_A,2120
Sul,Produto_A,1621
Sul,Produto_A,3557
Sul,Produto_A,2623
Sul,Produto_A,1378
Sul,Produto_A,4915
Sul,Produto_A,2842
Sul,Produto_A,593
Sul,Produto_A,703
Sul,Produto_A,4268
Sul,Produto_A,4595
Sul,Produto_A,3457
Sul,Produto_A,2785
Sul,Produto_A,2946
Sul,Produto_A,3349
Sul,Produto_A,1117
Sul,Produto_A,1054
Sul,Produto_A,988
Sul,Produto_A,4240
Sul,Produto_A,1464
Sul,Produto_A,1490
Sul,Produto_A,1159
Sul,Produto_A,1404
Sul,Produto_A,486
Sul,Produto_A,728
Sul,Produto_A,391
Sul,Produto_A,4520
Sul,Produto_A,139
Sul,Produto_A,4443
Sul,Produto_A,1702
Sul,Produto_A,1307
Sul,Produto_A,441
Sul,Produto_A,3655
Sul,Produto_A,660
Sul,Produto_A,1003
Sul,Produto_B,2367
Sul,Produto_B,3582
Sul,Produto_B,1480
Sul,Produto_B,4428
Sul,Produto_B,630
Sul,Produto_B,4601
Sul,Produto_B,2690
Sul,Produto_B,4523
Sul,Produto_B,3462
Sul,Produto_B,440
Sul,Produto_B,1922
Sul,Produto_B,1554
Sul,Produto_B,133
Sul,Produto_B,3212
Sul,Produto_B,2696
Sul,Produto_B,1573
Sul,Produto_B,2063
Sul,Produto_B,295
Sul,Produto_B,2871
Sul,Produto_B,2905
Sul,Produto_B,698
Sul,Produto_B,3941
Sul,Produto_B,4770
Sul,Produto_B,3950
Sul,Produto_B,331
Sul,Produto_B,681
Sul,Produto_B,3507
Sul,Produto_B,3001
Sul,Produto_B,3301
Sul,Produto_B,3898
Sul,Produto_B,3680
Sul,Produto_B,1745
Sul,Produto_B,38
Sul,Produto_B,2887
Sul,Produto_B,4758
Sul,Produto_B,1317
Sul,Produto_B,14
Sul,Produto_B,4214
Sul,Produto_B,4132
Sul,Produto_B,3090
Sul,Produto_B,4448
Sul,Produto_B,3101
Sul,Produto_B,1453
Sul,Produto_B,754
Sul,Produto_B,4997
Sul,Produto_B,602
Sul,Produto_B,2930
Sul,Produto_B,807
Sul,Produto_B,3292
Sul,Produto_B,1970
Sul,Produto_B,2318
Sul,Produto_B,4579
Sul,Produto_B,1459
Sul,Produto_B,4307
Sul,Produto_B,2375
Sul,Produto_B,1958
Sul,Produto_B,837
Sul,Produto_B,4752
Sul,Produto_B,4174
Sul,Produto_B,4188
Sul,Produto_B,182
Sul,Produto_B,168
Sul,Produto_B,4764
Sul,Produto_B,808
Sul,Produto_B,1871
Sul,Produto_B,557
Sul,Produto_B,1294
Sul,Produto_B,2145
Sul,Produto_B,258
Sul,Produto_B,1120
Sul,Produto_B,3863
Sul,Produto_B,3968
Sul,Produto_B,729
Sul,Produto_B,3186
Sul,Produto_B,1933
Sul,Produto_B,2484
Sul,Produto_B,938
Sul,Produto_B,515
Sul,Produto_B,3445
Sul,Produto_B,3851
Sul,Produto_B,3650
Sul,Produto_B,4728
Sul,Produto_B,1363
Sul,Produto_B,3378
Sul,Produto_B,2010
Sul,Produto_B,2378
Sul,Produto_B,4008
Sul,Produto_B,4589
Sul,Produto_B,4154
Sul,Produto_B,1775
Sul,Produto_B,2140
Sul,Produto_B,3716
Sul,Produto_B,2699
Sul,Produto_B,1974
Sul,Produto_B,2904
Sul,Produto_B,4026
Sul,Produto_B,3013
Sul,Produto_B,582
Sul,Produto_B,4838
Sul,Produto_B,92
Sul,Produto_B,2000
Sul,Produto_B,2052
Sul,Produto_B,2565
Sul,Produto_B,1976
Sul,Produto_B,2872
Sul,Produto_B,496
Sul,Produto_B,1522
Sul,Produto_B,3177
Sul,Produto_B,670
Sul,Produto_B,3921
Sul,Produto_B,4910
Sul,Produto_B,2123
Sul,Produto_B,2807
Sul,Produto_B,1689
Sul,Produto_B,2938
Sul,Produto_B,2229
Sul,Produto_B,3002
Sul,Produto_B,4555
Sul,Produto_B,4670
Sul,Produto_B,1337
Sul,Produto_B,717
Sul,Produto_B,1376
Sul,Produto_B,1086
Sul,Produto_B,3325
Sul,Produto_B,3895
Sul,Produto_B,4372
Sul,Produto_B,1542
Sul,Produto_B,4811
Sul,Produto_B,706
Sul,Produto_B,741
Sul,Produto_B,3093
Sul,Produto_B,777
Sul,Produto_B,4215
Sul,Produto_B,4901
Sul,Produto_B,4650
Sul,Produto_B,965
Sul,Produto_B,4863
Sul,Produto_B,726
Sul,Produto_B,2809
Sul,Produto_B,3849
Sul,Produto_B,1477
Sul,Produto_B,535
Sul,Produto_B,4762
Sul,Produto_B,1489
Sul,Produto_B,1069
Sul,Produto_B,4211
Sul,Produto_B,4510
Sul,Produto_B,4980
Sul,Produto_B,3102
Sul,Produto_B,1878
Sul,Produto_B,3446
Sul,Produto_B,4286
Sul,Produto_B,1988
Sul,Produto_B,3777
Sul,Produto_B,4135
Sul,Produto_B,1962
Sul,Produto_B,4059
Sul,Produto_B,4525
Sul,Produto_B,4989
Sul,Produto_B,3206
Sul,Produto_B,28
Sul,Produto_B,2962
Sul,Produto_B,381
Sul,Produto_B,2808
Sul,Produto_B,1300
Sul,Produto_B,257
Sul,Produto_B,375
Sul,Produto_B,294
Sul,Produto_B,1202
Sul,Produto_B,1735
Sul,Produto_B,4091
Sul,Produto_B,1903
Sul,Produto_B,2301
Sul,Produto_B,1238
Sul,Produto_B,2644
Sul,Produto_B,432
Sul,Produto_B,3048
Sul,Produto_B,2533
Sul,Produto_B,2655
Sul,Produto_B,4400
Sul,Produto_B,4693
Sul,Produto_B,3016
Sul,Produto_B,3811
Sul,Produto_B,982
Sul,Produto_B,4094
Sul,Produto_B,1201
Sul,Produto_B,1256
Sul,Produto_B,3543
Sul,Produto_B,1861
Sul,Produto_B,424
Sul,Produto_B,1005
Sul,Produto_B,3770
Sul,Produto_B,1704
Sul,Produto_B,535
Sul,Produto_B,2829
Sul,Produto_B,1617
Sul,Produto_B,3537
Sul,Produto_B,2527
Sul,Produto_B,2806
Sul,Produto_B,3337
Sul,Produto_B,286
Sul,Produto_B,1459
Sul,Produto_B,921
Sul,Produto_B,4535
Sul,Produto_B,3270
Sul,Produto_B,3554
Sul,Produto_B,3161
Sul,Produto_B,826
Sul,Produto_B,2844
Sul,Produto_B,55
Sul,Produto_B,4134
Sul,Produto_B,2248
Sul,Produto_B,2482
Sul,Produto_B,1932
Sul,Produto_B,2255
Sul,Produto_B,2669
Sul,Produto_B,1571
Sul,Produto_B,2317
Sul,Produto_B,4094
Sul,Produto_B,2781
Sul,Produto_B,862
Sul,Produto_B,1526
Sul,Produto_B,4839
Sul,Produto_B,170
Sul,Produto_B,1688
Sul,Produto_B,298
Sul,Produto_B,3058
Sul,Produto_B,3083
Sul,Produto_B,98
Sul,Produto_B,2006
Sul,Produto_B,1650
Sul,Produto_B,1039
Sul,Produto_B,932
Sul,Produto_B,768
Sul,Produto_B,2753
Sul,Produto_B,2540
Sul,Produto_B,3469
Sul,Produto_B,4703
Sul,Produto_B,1571
Sul,Produto_B,2555
Sul,Produto_B,707
Sul,Produto_B,1306
Sul,Produto_B,2444
Sul,Produto_B,3492
Sul,Produto_B,2432
Sul,Produto_B,2244
Sul,Produto_B,468
Sul,Produto_B,2688
Sul,Produto_B,4191
Sul,Produto_B,2562
Sul,Produto_B,179
Sul,Produto_B,4850
Sul,Produto_B,2394
Sul,Produto_B,75
Sul,Produto_B,3420
Sul,Produto_B,3847
Sul,Produto_B,4066
Sul,Produto_B,1747
Sul,Produto_B,1023
Sul,Produto_B,3150
Sul,Produto_B,3627
Sul,Produto_B,440
Sul,Produto_B,2397
Sul,Produto_B,4837
Sul,Produto_B,3186
Sul,Produto_B,2945
Sul,Produto_B,4323
Sul,Produto_B,157
Sul,Produto_B,2529
Sul,Produto_B,3387
Sul,Produto_B,4031
Sul,Produto_B,3328
Sul,Produto_B,924
Sul,Produto_B,4496
Sul,Produto_B,4388
Sul,Produto_B,1499
Sul,Produto_B,3194
Sul,Produto_B,1580
Sul,Produto_B,947
Sul,Produto_B,2893
Sul,Produto_B,3640
Sul,Produto_B,1674
Sul,Produto_B,4217
Sul,Produto_B,3242
Sul,Produto_B,1692
Sul,Produto_B,1030
Sul,Produto_B,2543
Sul,Produto_B,353
Sul,Produto_B,2536
Sul,Produto_B,4996
Sul,Produto_B,3553
Sul,Produto_B,2574
Sul,Produto_B,2220
Sul,Produto_B,4751
Sul,Produto_B,81
Sul,Produto_B,92
Sul,Produto_B,4664
Sul,Produto_B,930
Sul,Produto_B,2420
Sul,Produto_B,2721
Sul,Produto_B,1446
Sul,Produto_B,1709
Sul,Produto_B,1459
Sul,Produto_B,2583
Sul,Produto_B,1601
Sul,Produto_B,2213
Sul,Produto_B,2176
Sul,Produto_B,3462
Sul,Produto_B,2010
Sul,Produto_B,1305
Sul,Produto_B,4644
Sul,Produto_B,3938
Sul,Produto_B,510
Sul,Produto_B,113
Sul,Produto_B,2531
Sul,Produto_B,4326
Sul,Produto_B,1014
Sul,Produto_B,4928
Sul,Produto_B,2959
Sul,Produto_B,4807
Sul,Produto_B,1942
Sul,Produto_B,41
Sul,Produto_B,1583
Sul,Produto_B,3886
Sul,Produto_B,3006
Sul,Produto_B,575
Sul,Produto_B,376
Sul,Produto_B,3281
Sul,Produto_B,1368
Sul,Produto_B,3719
Sul,Produto_B,3357
Sul,Produto_B,3197
Sul,Produto_B,3551
Sul,Produto_B,1963
Sul,Produto_B,3898
Sul,Produto_B,3498
Sul,Produto_B,2672
Sul,Produto_B,3771
Sul,Produto_B,4201
Sul,Produto_B,1680
Sul,Produto_B,2214
Sul,Produto_B,859
Sul,Produto_B,1839
Sul,Produto_B,2916
Sul,Produto_B,801
Sul,Produto_B,1599
Sul,Produto_B,850
Sul,Produto_B,1422
Sul,Produto_B,768
Sul,Produto_B,2367
Sul,Produto_B,1192
Sul,Produto_B,4143
Sul,Produto_B,2374
Sul,Produto_B,1205
Sul,Produto_B,2647
Sul,Produto_B,1874
Sul,Produto_B,2125
Sul,Produto_B,1838
Sul,Produto_B,4575
Sul,Produto_B,2229
Sul,Produto_B,2293
Sul,Produto_B,4166
Sul,Produto_B,477
Sul,Produto_B,660
Sul,Produto_B,3303
Sul,Produto_B,1666
Sul,Produto_B,4367
Sul,Produto_B,2949
Sul,Produto_B,2662
Sul,Produto_B,2639
Sul,Produto_B,3893
Sul,Produto_B,2661
Sul,Produto_B,4651
Sul,Produto_B,2879
Sul,Produto_B,651
Sul,Produto_B,3601
Sul,Produto_B,2927
Sul,Produto_B,1001
Sul,Produto_B,2863
Sul,Produto_B,3941
Sul,Produto_B,651
Sul,Produto_B,3717
Sul,Produto_B,1501
Sul,Produto_B,4809
Sul,Produto_B,2214
Sul,Produto_B,3117
Sul,Produto_B,2632
Sul,Produto_B,3428
Sul,Produto_B,3353
Sul,Produto_B,4310
Sul,Produto_B,3338
Sul,Produto_B,692
Sul,Produto_B,640
Sul,Produto_B,1121
Sul,Produto_B,2493
Sul,Produto_B,3563
Sul,Produto_B,4825
Sul,Produto_B,581
Sul,Produto_B,4543
Sul,Produto_B,145
Sul,Produto_B,3428
Sul,Produto_B,1399
Sul,Produto_B,2996
Sul,Produto_B,4096
Sul,Produto_B,4340
Sul,Produto_B,2620
Sul,Produto_B,99
Sul,Produto_B,4663
Sul,Produto_B,3513
Sul,Produto_B,4406
Sul,Produto_B,1709
Sul,Produto_B,1767
Sul,Produto_B,3658
Sul,Produto_B,4306
Sul,Produto_B,1943
Sul,Produto_B,3507
Sul,Produto_B,373
Sul,Produto_B,2404
Sul,Produto_B,439
Sul,Produto_B,2622
Sul,Produto_B,1802
Sul,Produto_B,4188
Sul,Produto_B,147
Sul,Produto_B,4587
Sul,Produto_B,4521
Sul,Produto_B,4550
Sul,Produto_B,383
Sul,Produto_B,826
Sul,Produto_B,1265
Sul,Produto_B,1364
Sul,Produto_B,2740
Sul,Produto_B,2597
Sul,Produto_B,1979
Sul,Produto_B,3143
Sul,Produto_B,963
Sul,Produto_B,1874
Sul,Produto_B,3774
Sul,Produto_B,2887
Sul,Produto_B,587
Sul,Produto_B,4050
Sul,Produto_B,1867
Sul,Produto_B,3894
Sul,Produto_B,554
Sul,Produto_B,4157
Sul,Produto_B,4669
Sul,Produto_B,2439
Sul,Produto_B,1936
Sul,Produto_B,3418
Sul,Produto_B,2383
Sul,Produto_B,3760
Sul,Produto_B,3287
Sul,Produto_B,2863
Sul,Produto_B,856
Sul,Produto_B,3487
Sul,Produto_B,2657
Sul,Produto_B,3493
Sul,Produto_B,2235
Sul,Produto_B,1835
Sul,Produto_B,2263
Sul,Produto_B,3937
Sul,Produto_B,3128
Sul,Produto_B,4748
Sul,Produto_B,4445
Sul,Produto_B,2968
