Regiao,Produto,Vendas
Nordeste,Produto_D,447
Nordeste,Produto_D,1389
Nordeste,Produto_D,1784
Nordeste,Produto_D,3069
Nordeste,Produto_D,394
Nordeste,Produto_D,3236
Nordeste,Produto_D,491
Nordeste,Produto_D,2119
Nordeste,Produto_D,4063
Nordeste,Produto_D,3645
Nordeste,Produto_D,2134
Nordeste,Produto_D,4667
Nordeste,Produto_D,4104
Nordeste,Produto_D,1115
Nordeste,Produto_D,2578
Nordeste,Produto_D,1492
Nordeste,Produto_D,2966
Nordeste,Produto_D,912
Nordeste,Produto_D,1996
Nordeste,Produto_D,235
Nordeste,Produto_D,2998
Nordeste,Produto_D,4028
Nordeste,Produto_D,4591
Nordeste,Produto_D,718
Nordeste,Produto_D,121
Nordeste,Produto_D,2707
Nordeste,Produto_D,1839
Nordeste,Produto_D,2599
Nordeste,Produto_D,1457
Nordeste,Produto_D,3251
Nordeste,Produto_D,3222
Nordeste,Produto_D,2666
Nordeste,Produto_D,4827
Nordeste,Produto_D,4119
Nordeste,Produto_D,545
Nordeste,Produto_D,4327
Nordeste,Produto_D,922
Nordeste,Produto_D,2426
Nordeste,Produto_D,2080
Nordeste,Produto_D,2061
Nordeste,Produto_D,4515
Nordeste,Produto_D,1659
Nordeste,Produto_D,3518
Nordeste,Produto_D,3381
Nordeste,Produto_D,3485
Nordeste,Produto_D,2612
Nordeste,Produto_D,1452
Nordeste,Produto_D,2254
Nordeste,Produto_D,2936
Nordeste,Produto_D,646
Nordeste,Produto_D,1587
Nordeste,Produto_D,268
Nordeste,Produto_D,4355
Nordeste,Produto_D,186
Nordeste,Produto_D,3197
Nordeste,Produto_D,646
Nordeste,Produto_D,884
Nordeste,Produto_D,2574
Nordeste,Produto_D,4225
Nordeste,Produto_D,1037
Nordeste,Produto_D,3379
Nordeste,Produto_D,1978
Nordeste,Produto_D,213
Nordeste,Produto_D,3970
Nordeste,Produto_D,4642
Nordeste,Produto_D,1227
Nordeste,Produto_D,1106
Nordeste,Produto_D,4570
Nordeste,Produto_D,3339
Nordeste,Produto_D,2281
Nordeste,Produto_D,1934
Nordeste,Produto_D,949
Nordeste,Produto_D,1758
Nordeste,Produto_D,1866
Nordeste,Produto_D,2982
Nordeste,Produto_D,1207
Nordeste,Produto_D,2487
Nordeste,Produto_D,2792
Nordeste,Produto_D,3716
Nordeste,Produto_D,1433
Nordeste,Produto_D,3577
Nordeste,Produto_D,4893
Nordeste,Produto_D,4783
Nordeste,Produto_D,2029
Nordeste,Produto_D,2648
Nordeste,Produto_D,1084
Nordeste,Produto_D,1033
Nordeste,Produto_D,692
Nordeste,Produto_D,2195
Nordeste,Produto_D,627
Nordeste,Produto_D,4064
Nordeste,Produto_D,2891
Nordeste,Produto_D,1272
Nordeste,Produto_D,4909
Nordeste,Produto_D,3950
Nordeste,Produto_D,3800
Nordeste,Produto_D,1227
Nordeste,Produto_D,1500
Nordeste,Produto_D,3306
Nordeste,Produto_D,1999
Nordeste,Produto_D,434
Nordeste,Produto_D,1191
Nordeste,Produto_D,2627
Nordeste,Produto_D,1500
Nordeste,Produto_D,871
Nordeste,Produto_D,2782
Nordeste,Produto_D,2510
Nordeste,Produto_D,1435
Nordeste,Produto_D,4879
Nordeste,Produto_D,4112
Nordeste,Produto_D,4058
Nordeste,Produto_D,4060
Nordeste,Produto_D,1107
Nordeste,Produto_D,4215
Nordeste,Produto_D,1682
Nordeste,Produto_D,1235
Nordeste,Produto_D,4189
Nordeste,Produto_D,678
Nordeste,Produto_D,2056
Nordeste,Produto_D,3968
Nordeste,Produto_D,2919
Nordeste,Produto_D,1958
Nordeste,Produto_D,3381
Nordeste,Produto_D,1581
Nordeste,Produto_D,1651
Nordeste,Produto_D,363
Nordeste,Produto_D,1289
Nordeste,Produto_D,3919
Nordeste,Produto_D,4989
Nordeste,Produto_D,1297
Nordeste,Produto_D,1884
Nordeste,Produto_D,1470
Nordeste,Produto_D,3375
Nordeste,Produto_D,685
Nordeste,Produto_D,3282
Nordeste,Produto_D,178
Nordeste,Produto_D,139
Nordeste,Produto_D,3950
Nordeste,Produto_D,4961
Nordeste,Produto_D,1323
Nordeste,Produto_D,4569
Nordeste,Produto_D,302
Nordeste,Produto_D,1716
Nordeste,Produto_D,622
Nordeste,Produto_D,706
Nordeste,Produto_D,3612
Nordeste,Produto_D,336
Nordeste,Produto_D,2728
Nordeste,Produto_D,37
Nordeste,Produto_D,1853
Nordeste,Produto_D,2504
Nordeste,Produto_D,1504
Nordeste,Produto_D,3820
Nordeste,Produto_D,1267
Nordeste,Produto_D,3589
Nordeste,Produto_D,1534
Nordeste,Produto_D,4551
Nordeste,Produto_D,3142
Nordeste,Produto_D,2490
Nordeste,Produto_D,4453
Nordeste,Produto_D,2427
Nordeste,Produto_D,4783
Nordeste,Produto_D,156
Nordeste,Produto_D,4764
Nordeste,Produto_D,1314
Nordeste,Produto_D,4161
Nordeste,Produto_D,4523
Nordeste,Produto_D,2781
Nordeste,Produto_D,811
Nordeste,Produto_D,4457
Nordeste,Produto_D,1232
Nordeste,Produto_D,380
Nordeste,Produto_D,3686
Nordeste,Produto_D,2734
Nordeste,Produto_D,917
Nordeste,Produto_D,2224
Nordeste,Produto_D,281
Nordeste,Produto_D,3131
Nordeste,Produto_D,2326
Nordeste,Produto_D,557
Nordeste,Produto_D,4661
Nordeste,Produto_D,3692
Nordeste,Produto_D,3838
Nordeste,Produto_D,3034
Nordeste,Produto_D,903
Nordeste,Produto_D,1317
Nordeste,Produto_D,2539
Nordeste,Produto_D,1663
Nordeste,Produto_D,1787
Nordeste,Produto_D,579
Nordeste,Produto_D,856
Nordeste,Produto_D,1874
Nordeste,Produto_D,2159
Nordeste,Produto_D,499
Nordeste,Produto_D,1745
Nordeste,Produto_D,4259
Nordeste,Produto_D,2620
Nordeste,Produto_D,2042
Nordeste,Produto_D,2671
Nordeste,Produto_D,1111
Nordeste,Produto_D,3948
Nordeste,Produto_D,1673
Nordeste,Produto_D,2673
Nordeste,Produto_D,3953
Nordeste,Produto_D,1940
Nordeste,Produto_D,4091
Nordeste,Produto_D,661
Nordeste,Produto_D,4265
Nordeste,Produto_D,3755
Nordeste,Produto_D,1553
Nordeste,Produto_D,1866
Nordeste,Produto_D,3289
Nordeste,Produto_D,3601
Nordeste,Produto_D,2554
Nordeste,Produto_D,2727
Nordeste,Produto_D,3074
Nordeste,Produto_D,3204
Nordeste,Produto_D,2789
Nordeste,Produto_D,2494
Nordeste,Produto_D,1769
Nordeste,Produto_D,2474
Nordeste,Produto_D,4724
Nordeste,Produto_D,4616
Nordeste,Produto_D,4605
Nordeste,Produto_D,514
Nordeste,Produto_D,3676
Nordeste,Produto_D,2984
Nordeste,Produto_D,148
Nordeste,Produto_D,986
Nordeste,Produto_D,3185
Nordeste,Produto_D,1340
Nordeste,Produto_D,4340
Nordeste,Produto_D,2545
Nordeste,Produto_D,1042
Nordeste,Produto_D,2732
Nordeste,Produto_D,392
Nordeste,Produto_D,3092
Nordeste,Produto_D,1904
Nordeste,Produto_D,2087
Nordeste,Produto_D,773
Nordeste,Produto_D,1696
Nordeste,Produto_D,1100
Nordeste,Produto_D,1960
Nordeste,Produto_D,747
Nordeste,Produto_D,3246
Nordeste,Produto_D,3250
Nordeste,Produto_D,3273
Nordeste,Produto_D,3809
Nordeste,Produto_D,1336
Nordeste,Produto_D,883
Nordeste,Produto_D,4630
Nordeste,Produto_D,4657
Nordeste,Produto_D,4068
Nordeste,Produto_D,2137
Nordeste,Produto_D,1910
Nordeste,Produto_D,3045
Nordeste,Produto_D,607
Nordeste,Produto_D,2793
Nordeste,Produto_D,2315
Nordeste,Produto_D,3822
Nordeste,Produto_D,4419
Nordeste,Produto_D,4280
Nordeste,Produto_D,2551
Nordeste,Produto_D,4582
Nordeste,Produto_D,560
Nordeste,Produto_D,4794
Nordeste,Produto_D,4020
Nordeste,Produto_D,3121
Nordeste,Produto_D,3235
Nordeste,Produto_D,4571
Nordeste,Produto_D,1881
Nordeste,Produto_D,4963
Nordeste,Produto_D,284
Nordeste,Produto_D,4084
Nordeste,Produto_D,3795
Nordeste,Produto_D,3492
Nordeste,Produto_D,4025
Nordeste,Produto_D,1447
Nordeste,Produto_D,2639
Nordeste,Produto_D,2946
Nordeste,Produto_D,3553
Nordeste,Produto_D,1798
Nordeste,Produto_D,4218
Nordeste,Produto_D,3361
Nordeste,Produto_D,4310
Nordeste,Produto_D,2685
Nordeste,Produto_D,4435
Nordeste,Produto_D,1564
Nordeste,Produto_D,4246
Nordeste,Produto_D,3980
Nordeste,Produto_D,3535
Nordeste,Produto_D,2917
Nordeste,Produto_D,3835
Nordeste,Produto_D,731
Nordeste,Produto_D,2413
Nordeste,Produto_D,516
Nordeste,Produto_D,3245
Nordeste,Produto_D,1648
Nordeste,Produto_D,2801
Nordeste,Produto_D,3134
Nordeste,Produto_D,1727
Nordeste,Produto_D,644
Nordeste,Produto_D,765
Nordeste,Produto_D,3163
Nordeste,Produto_D,3772
Nordeste,Produto_D,2111
Nordeste,Produto_D,2926
Nordeste,Produto_D,1431
Nordeste,Produto_D,2410
Nordeste,Produto_D,3249
Nordeste,Produto_D,2785
Nordeste,Produto_D,442
Nordeste,Produto_D,4882
Nordeste,Produto_D,4391
Nordeste,Produto_D,3402
Nordeste,Produto_D,2774
Nordeste,Produto_D,125
Nordeste,Produto_D,19
Nordeste,Produto_D,4109
Nordeste,Produto_D,4064
Nordeste,Produto_D,4945
Nordeste,Produto_D,4704
Nordeste,Produto_D,3396
Nordeste,Produto_D,4674
Nordeste,Produto_D,4549
Nordeste,Produto_D,3842
Nordeste,Produto_D,2455
Nordeste,Produto_D,3473
Nordeste,Produto_D,3601
Nordeste,Produto_D,4615
Nordeste,Produto_D,1771
Nordeste,Produto_D,1254
Nordeste,Produto_D,3482
Nordeste,Produto_D,1920
Nordeste,Produto_D,2268
Nordeste,Produto_D,1676
Nordeste,Produto_D,4401
Nordeste,Produto_D,3922
Nordeste,Produto_D,3184
Nordeste,Produto_D,4913
Nordeste,Produto_D,3344
Nordeste,Produto_D,4202
Nordeste,Produto_D,389
Nordeste,Produto_D,473
Nordeste,Produto_D,2809
Nordeste,Produto_D,419
Nordeste,Produto_D,744
Nordeste,Produto_D,4061
Nordeste,Produto_D,4804
Nordeste,Produto_D,428
Nordeste,Produto_D,3964
Nordeste,Produto_D,531
Nordeste,Produto_D,4185
Nordeste,Produto_D,4597
Nordeste,Produto_D,2180
Nordeste,Produto_D,2338
Nordeste,Produto_D,3201
Nordeste,Produto_D,4404
Nordeste,Produto_D,4765
Nordeste,Produto_D,735
Nordeste,Produto_D,3119
Nordeste,Produto_D,1187
Nordeste,Produto_D,3279
Nordeste,Produto_D,1234
Nordeste,Produto_D,4846
Nordeste,Produto_D,1333
Nordeste,Produto_D,4185
Nordeste,Produto_D,2495
Nordeste,Produto_D,1810
Nordeste,Produto_D,2969
Nordeste,Produto_D,1783
Nordeste,Produto_D,2983
Nordeste,Produto_D,3745
Nordeste,Produto_D,4508
Nordeste,Produto_D,3352
Nordeste,Produto_D,4933
Nordeste,Produto_D,2365
Nordeste,Produto_D,540
Nordeste,Produto_D,2509
Nordeste,Produto_D,462
Nordeste,Produto_D,3825
Nordeste,Produto_D,3503
Nordeste,Produto_D,4047
Nordeste,Produto_D,1537
Nordeste,Produto_D,4428
Nordeste,Produto_D,3509
Nordeste,Produto_D,4253
Nordeste,Produto_D,1063
Nordeste,Produto_D,2173
Nordeste,Produto_D,410
Nordeste,Produto_D,1640
Nordeste,Produto_D,362
Nordeste,Produto_D,3561
Nordeste,Produto_D,666
Nordeste,Produto_D,86
Nordeste,Produto_D,4969
Nordeste,Produto_D,3345
Nordeste,Produto_D,2986
Nordeste,Produto_D,2457
Nordeste,Produto_D,3806
Nordeste,Produto_D,4345
Nordeste,Produto_D,977
Nordeste,Produto_D,3131
Nordeste,Produto_D,1568
Nordeste,Produto_D,3661
Nordeste,Produto_D,2829
Nordeste,Produto_D,1895
Nordeste,Produto_D,4845
Nordeste,Produto_D,1039
Nordeste,Produto_D,2517
Nordeste,Produto_D,218
Nordeste,Produto_D,2936
Nordeste,Produto_D,4925
Nordeste,Produto_D,1224
Nordeste,Produto_D,3529
Nordeste,Produto_D,118
Nordeste,Produto_D,4137
Nordeste,Produto_D,2158
Nordeste,Produto_D,1856
Nordeste,Produto_D,3846
Nordeste,Produto_D,3366
Nordeste,Produto_D,618
Nordeste,Produto_D,1615
Nordeste,Produto_D,2939
Nordeste,Produto_D,2100
Nordeste,Produto_D,3007
Nordeste,Produto_D,3658
Nordeste,Produto_D,858
Nordeste,Produto_D,960
Nordeste,Produto_D,2713
Nordeste,Produto_D,1653
Nordeste,Produto_D,3426
Nordeste,Produto_D,2456
Nordeste,Produto_D,4574
Nordeste,Produto_D,742
Nordeste,Produto_D,2339
Nordeste,Produto_D,4386
Nordeste,Produto_D,1881
Nordeste,Produto_D,3798
Nordeste,Produto_D,1863
Nordeste,Produto_D,354
Nordeste,Produto_D,3115
Nordeste,Produto_D,3406
Nordeste,Produto_D,4877
Nordeste,Produto_D,212
Nordeste,Produto_D,1278
Nordeste,Produto_D,2661
Nordeste,Produto_D,1198
Nordeste,Produto_D,2587
Nordeste,Produto_D,3718
Nordeste,Produto_D,4685
Nordeste,Produto_D,119
Nordeste,Produto_D,3734
Nordeste,Produto_D,2240
Nordeste,Produto_D,2501
Nordeste,Produto_D,3482
Nordeste,Produto_D,2293
Nordeste,Produto_D,1993
Nordeste,Produto_D,3807
Nordeste,Produto_D,2512
Nordeste,Produto_D,1226
Nordeste,Produto_D,1543
Nordeste,Produto_D,2147
Nordeste,Produto_D,3571
Nordeste,Produto_D,3742
Nordeste,Produto_D,1737
Nordeste,Produto_D,432
Nordeste,Produto_D,1289
Nordeste,Produto_D,864
Nordeste,Produto_D,83
Nordeste,Produto_D,4330
Nordeste,Produto_D,3699
Nordeste,Produto_D,863
Nordeste,Produto_D,2743
Nordeste,Produto_D,636
Nordeste,Produto_D,2505
Nordeste,Produto_D,3018
Nordeste,Produto_D,3314
Nordeste,Produto_D,1883
Nordeste,Produto_D,2613
Nordeste,Produto_D,209
Nordeste,Produto_D,4211
Nordeste,Produto_D,3458
Nordeste,Produto_D,520
Nordeste,Produto_D,1555
Nordeste,Produto_D,85
Nordeste,Produto_D,878
Nordeste,Produto_D,3219
Nordeste,Produto_D,4073
Nordeste,Produto_D,1834
Nordeste,Produto_D,1645
Nordeste,Produto_D,3065
Nordeste,Produto_D,1624
Nordeste,Produto_D,4068
Nordeste,Produto_D,1486
Nordeste,Produto_D,1783
Nordeste,Produto_D,2026
Nordeste,Produto_D,3067
Nordeste,Produto_D,3809
Nordeste,Produto_D,3998
Nordeste,Produto_D,773
Nordeste,Produto_D,3525
Nordeste,Produto_D,1846
Nordeste,Produto_D,4898
Nordeste,Produto_D,3506
Nordeste,Produto_D,4875
Nordeste,Produto_D,1537
Nordeste,Produto_D,3124
Nordeste,Produto_D,2096
Nordeste,Produto_D,1262
Nordeste,Produto_D,3169
Nordeste,Produto_D,3089
Nordeste,Produto_D,319
Nordeste,Produto_D,4035
Nordeste,Produto_D,4041
Nordeste,Produto_D,1072
Nordeste,Produto_D,2404
Nordeste,Produto_D,2310
Nordeste,Produto_D,1702
Nordeste,Produto_D,1809
Nordeste,Produto_D,2176
Nordeste,Produto_D,4339
Nordeste,Produto_D,2068
Nordeste,Produto_D,3304
Nordeste,Produto_D,487
Nordeste,Produto_D,577
Nordeste,Produto_D,2925
Nordeste,Produto_D,4819
Nordeste,Produto_D,4542
Nordeste,Produto_D,1833
Nordeste,Produto_D,384
Nordeste,Produto_D,4143
Nordeste,Produto_D,4211
Nordeste,Produto_D,2111
Nordeste,Produto_D,2814
Nordeste,Produto_D,2112
Nordeste,Produto_D,1368
Nordeste,Produto_D,4822
Nordeste,Produto_D,4533
Nordeste,Produto_D,4716
Nordeste,Produto_D,4807
Nordeste,Produto_D,1792
Nordeste,Produto_D,3677
Nordeste,Produto_D,3275
Nordeste,Produto_D,1595
Nordeste,Produto_D,1214
Nordeste,Produto_D,453
Nordeste,Produto_D,4860
Nordeste,Produto_D,1429
Nordeste,Produto_D,3433
Nordeste,Produto_D,4280
Nordeste,Produto_D,4010
Nordeste,Produto_D,3886
Nordeste,Produto_D,1008
Nordeste,Produto_D,2506
Nordeste,Produto_D,4639
Nordeste,Produto_D,3784
Nordeste,Produto_D,1975
Nordeste,Produto_D,1164
Nordeste,Produto_D,1710
Nordeste,Produto_D,4812
Nordeste,Produto_D,3468
Nordeste,Produto_D,4404
Nordeste,Produto_D,1304
Nordeste,Produto_D,282
Nordeste,Produto_D,716
Nordeste,Produto_D,2963
Nordeste,Produto_D,4496
Nordeste,Produto_D,4223
Nordeste,Produto_D,1234
Nordeste,Produto_D,2738
Nordeste,Produto_D,1891
Nordeste,Produto_D,3068
Nordeste,Produto_D,3766
Nordeste,Produto_D,91
Nordeste,Produto_D,1161
Nordeste,Produto_D,370
Nordeste,Produto_D,4856
Nordeste,Produto_D,4518
Nordeste,Produto_D,2110
Nordeste,Produto_D,4803
Nordeste,Produto_D,2768
Nordeste,Produto_D,4461
Nordeste,Produto_D,2797
Nordeste,Produto_D,1292
Nordeste,Produto_D,3500
Nordeste,Produto_D,4362
Nordeste,Produto_D,3187
Nordeste,Produto_D,3502
Nordeste,Produto_D,3834
Nordeste,Produto_D,2670
Nordeste,Produto_D,1141
Nordeste,Produto_D,1924
Nordeste,Produto_D,2065
Nordeste,Produto_D,4910
Nordeste,Produto_D,1334
Nordeste,Produto_D,674
Nordeste,Produto_D,1904
Nordeste,Produto_D,4070
Nordeste,Produto_D,201
Nordeste,Produto_D,3135
Nordeste,Produto_D,2707
Nordeste,Produto_D,82
Nordeste,Produto_D,2096
Nordeste,Produto_D,4437
Nordeste,Produto_D,2984
Nordeste,Produto_D,2579
Nordeste,Produto_D,3743
Nordeste,Produto_D,951
Nordeste,Produto_D,4578
Nordeste,Produto_D,3560
Nordeste,Produto_D,4438
Nordeste,Produto_D,1413
Nordeste,Produto_D,168
Nordeste,Produto_D,853
Nordeste,Produto_D,2093
Nordeste,Produto_D,429
Nordeste,Produto_D,2110
Nordeste,Produto_D,634
Nordeste,Produto_D,1256
Nordeste,Produto_D,1412
Nordeste,Produto_D,3629
Nordeste,Produto_D,3104
Nordeste,Produto_D,4372
Nordeste,Produto_D,1489
Nordeste,Produto_D,1580
Nordeste,Produto_D,445
Nordeste,Produto_D,4941
Nordeste,Produto_D,2662
Nordeste,Produto_D,1045
Nordeste,Produto_D,1355
Nordeste,Produto_D,301
Nordeste,Produto_D,1873
Nordeste,Produto_D,2632
Nordeste,Produto_D,2
Nordeste,Produto_D,1326
Nordeste,Produto_D,3369
Nordeste,Produto_D,2634
Nordeste,Produto_D,4313
Nordeste,Produto_D,722
Nordeste,Produto_D,4559
Nordeste,Produto_D,3726
Nordeste,Produto_D,685
Nordeste,Produto_D,738
Nordeste,Produto_D,4855
Nordeste,Produto_D,1852
Nordeste,Produto_D,3633
Nordeste,Produto_D,2139
Nordeste,Produto_D,3267
Nordeste,Produto_D,3824
Nordeste,Produto_D,642
Nordeste,Produto_D,2379
Nordeste,Produto_D,4013
Nordeste,Produto_D,4375
Nordeste,Produto_D,2
Nordeste,Produto_D,4539
Nordeste,Produto_D,2166
Nordeste,Produto_D,3978
Nordeste,Produto_D,3610
Nordeste,Produto_D,2417
Nordeste,Produto_D,3603
Nordeste,Produto_D,4245
Nordeste,Produto_D,2030
Nordeste,Produto_D,1081
Nordeste,Produto_D,3460
Nordeste,Produto_D,4992
Nordeste,Produto_D,738
Nordeste,Produto_D,4647
Nordeste,Produto_D,3330
Nordeste,Produto_D,1813
Nordeste,Produto_D,2934
Nordeste,Produto_D,4078
Nordeste,Produto_D,2577
Nordeste,Produto_D,4849
Nordeste,Produto_D,1331
Nordeste,Produto_D,3264
Nordeste,Produto_D,4217
Nordeste,Produto_D,4968
Nordeste,Produto_D,4132
Nordeste,Produto_D,1929
Nordeste,Produto_D,4135
Nordeste,Produto_D,199
Nordeste,Produto_D,4642
Nordeste,Produto_D,2019
Nordeste,Produto_D,887
Nordeste,Produto_D,3636
Nordeste,Produto_D,1818
Nordeste,Produto_D,2983
Nordeste,Produto_D,878
Nordeste,Produto_D,2584
Nordeste,Produto_D,2321
Nordeste,Produto_D,3306
Nordeste,Produto_D,361
Nordeste,Produto_D,521
Nordeste,Produto_D,4859
Nordeste,Produto_D,1087
Nordeste,Produto_D,2277
Nordeste,Produto_D,669
Nordeste,Produto_D,4361
Nordeste,Produto_D,4188
Nordeste,Produto_D,4407
Nordeste,Produto_D,2064
Nordeste,Produto_D,1746
Nordeste,Produto_D,1644
Nordeste,Produto_D,2155
Nordeste,Produto_D,1413
Nordeste,Produto_D,2910
Nordeste,Produto_D,174
Nordeste,Produto_D,3341
Nordeste,Produto_D,2147
Nordeste,Produto_D,4243
Nordeste,Produto_D,4749
Nordeste,Produto_D,3305
Nordeste,Produto_D,2585
Nordeste,Produto_D,747
Nordeste,Produto_D,2726
Nordeste,Produto_D,723
Nordeste,Produto_D,608
Nordeste,Produto_D,2232
Nordeste,Produto_D,3495
Nordeste,Produto_D,369
Nordeste,Produto_D,4616
Nordeste,Produto_D,1583
Nordeste,Produto_D,4096
Nordeste,Produto_D,3180
Nordeste,Produto_D,1018
Nordeste,Produto_D,2221
Nordeste,Produto_D,4652
Nordeste,Produto_D,3356
Nordeste,Produto_D,4816
Nordeste,Produto_D,32
Nordeste,Produto_D,1337
Nordeste,Produto_D,3415
Nordeste,Produto_D,4135
Nordeste,Produto_D,1870
Nordeste,Produto_D,3885
Nordeste,Produto_D,4632
Nordeste,Produto_D,2015
Nordeste,Produto_D,1343
Nordeste,Produto_D,3998
Nordeste,Produto_D,3863
Nordeste,Produto_D,3711
Nordeste,Produto_D,4064
Nordeste,Produto_D,54
Nordeste,Produto_D,354
Nordeste,Produto_D,1574
Nordeste,Produto_D,849
Nordeste,Produto_D,810
Nordeste,Produto_D,626
Nordeste,Produto_D,4582
Nordeste,Produto_D,3942
Nordeste,Produto_D,3550
Nordeste,Produto_D,3439
Nordeste,Produto_D,996
Nordeste,Produto_D,4483
Nordeste,Produto_D,416
Nordeste,Produto_D,4654
Nordeste,Produto_D,4316
Nordeste,Produto_D,3722
Nordeste,Produto_D,4887
Nordeste,Produto_D,2394
Nordeste,Produto_D,2270
Nordeste,Produto_D,1120
Nordeste,Produto_D,2540
Nordeste,Produto_D,3405
Nordeste,Produto_D,2269
Nordeste,Produto_D,2300
Nordeste,Produto_D,1925
Nordeste,Produto_D,1688
Nordeste,Produto_D,3586
Nordeste,Produto_D,3326
Nordeste,Produto_D,967
Nordeste,Produto_D,814
Nordeste,Produto_D,1310
Nordeste,Produto_D,1532
Nordeste,Produto_D,227
Nordeste,Produto_D,2266
Nordeste,Produto_D,1752
Nordeste,Produto_D,1385
Nordeste,Produto_D,3938
Nordeste,Produto_D,4649
Nordeste,Produto_D,751
Nordeste,Produto_D,654
Nordeste,Produto_D,1067
Nordeste,Produto_D,74
Nordeste,Produto_D,2427
Nordeste,Produto_D,4261
Nordeste,Produto_D,4607
Nordeste,Produto_D,445
