Regiao,Produto,Vendas
Norte,Produto_A,3222
Norte,Produto_A,3928
Norte,Produto_A,706
Norte,Produto_A,4700
Norte,Produto_A,605
Norte,Produto_A,2442
Norte,Produto_A,1808
Norte,Produto_A,3956
Norte,Produto_A,1600
Norte,Produto_A,509
Norte,Produto_A,2298
Norte,Produto_A,3389
Norte,Produto_A,2322
Norte,Produto_A,2086
Norte,Produto_A,2851
Norte,Produto_A,499
Norte,Produto_A,1050
Norte,Produto_A,3593
Norte,Produto_A,2815
Norte,Produto_A,1275
Norte,Produto_A,1078
Norte,Produto_A,506
Norte,Produto_A,2790
Norte,Produto_A,2120
Norte,Produto_A,2721
Norte,Produto_A,1197
Norte,Produto_A,200
Norte,Produto_A,4941
Norte,Produto_A,3593
Norte,Produto_A,4866
Norte,Produto_A,4747
Norte,Produto_A,129
Norte,Produto_A,415
Norte,Produto_A,752
Norte,Produto_A,4548
Norte,Produto_A,1881
Norte,Produto_A,3344
Norte,Produto_A,3308
Norte,Produto_A,792
Norte,Produto_A,1437
Norte,Produto_A,3386
Norte,Produto_A,2381
Norte,Produto_A,268
Norte,Produto_A,2678
Norte,Produto_A,3194
Norte,Produto_A,2212
Norte,Produto_A,4051
Norte,Produto_A,1346
Norte,Produto_A,1465
Norte,Produto_A,885
Norte,Produto_A,1868
Norte,Produto_A,3325
Norte,Produto_A,4634
Norte,Produto_A,1771
Norte,Produto_A,2455
Norte,Produto_A,1659
Norte,Produto_A,505
Norte,Produto_A,2139
Norte,Produto_A,2863
Norte,Produto_A,1463
Norte,Produto_A,4873
Norte,Produto_A,1597
Norte,Produto_A,2725
Norte,Produto_A,4082
Norte,Produto_A,4129
Norte,Produto_A,2025
Norte,Produto_A,352
Norte,Produto_A,476
Norte,Produto_A,4220
Norte,Produto_A,1586
Norte,Produto_A,1870
Norte,Produto_A,3728
Norte,Produto_A,3746
Norte,Produto_A,3770
Norte,Produto_A,4851
Norte,Produto_A,254
Norte,Produto_A,3948
Norte,Produto_A,2023
Norte,Produto_A,3262
Norte,Produto_A,2612
Norte,Produto_A,4571
Norte,Produto_A,4658
Norte,Produto_A,3316
Norte,Produto_A,4263
Norte,Produto_A,3277
Norte,Produto_A,2853
Norte,Produto_A,2749
Norte,Produto_A,4667
Norte,Produto_A,2505
Norte,Produto_A,4795
Norte,Produto_A,2826
Norte,Produto_A,4661
Norte,Produto_A,2417
Norte,Produto_A,4932
Norte,Produto_A,1709
Norte,Produto_A,4221
Norte,Produto_A,4253
Norte,Produto_A,1204
Norte,Produto_A,2086
Norte,Produto_A,3695
Norte,Produto_A,813
Norte,Produto_A,1681
Norte,Produto_A,3103
Norte,Produto_A,2897
Norte,Produto_A,2351
Norte,Produto_A,4019
Norte,Produto_A,3037
Norte,Produto_A,231
Norte,Produto_A,3816
Norte,Produto_A,1524
Norte,Produto_A,1416
Norte,Produto_A,3018
Norte,Produto_A,3130
Norte,Produto_A,4742
Norte,Produto_A,1817
Norte,Produto_A,1342
Norte,Produto_A,4088
Norte,Produto_A,3350
Norte,Produto_A,2390
Norte,Produto_A,1775
Norte,Produto_A,2210
Norte,Produto_A,2079
Norte,Produto_A,85
Norte,Produto_A,2272
Norte,Produto_A,1687
Norte,Produto_A,2020
Norte,Produto_A,4148
Norte,Produto_A,883
Norte,Produto_A,389
Norte,Produto_A,4903
Norte,Produto_A,2082
Norte,Produto_A,3687
Norte,Produto_A,4700
Norte,Produto_A,4412
Norte,Produto_A,2174
Norte,Produto_A,1942
Norte,Produto_A,787
Norte,Produto_A,1355
Norte,Produto_A,4568
Norte,Produto_A,1951
Norte,Produto_A,2885
Norte,Produto_A,1515
Norte,Produto_A,2544
Norte,Produto_A,3393
Norte,Produto_A,3779
Norte,Produto_A,196
Norte,Produto_A,354
Norte,Produto_A,4555
Norte,Produto_A,4290
Norte,Produto_A,1960
Norte,Produto_A,3408
Norte,Produto_A,3804
Norte,Produto_A,2699
Norte,Produto_A,3795
Norte,Produto_A,4948
Norte,Produto_A,204
Norte,Produto_A,1013
Norte,Produto_A,1920
Norte,Produto_A,1205
Norte,Produto_A,244
Norte,Produto_A,2313
Norte,Produto_A,1577
Norte,Produto_A,1113
Norte,Produto_A,2344
Norte,Produto_A,115
Norte,Produto_A,4258
Norte,Produto_A,4377
Norte,Produto_A,3222
Norte,Produto_A,2922
Norte,Produto_A,4837
Norte,Produto_A,2874
Norte,Produto_A,4680
Norte,Produto_A,4852
Norte,Produto_A,4026
Norte,Produto_A,1351
Norte,Produto_A,4389
Norte,Produto_A,3514
Norte,Produto_A,2556
Norte,Produto_A,4603
Norte,Produto_A,1348
Norte,Produto_A,4707
Norte,Produto_A,2922
Norte,Produto_A,3186
Norte,Produto_A,918
Norte,Produto_A,3839
Norte,Produto_A,4091
Norte,Produto_A,4242
Norte,Produto_A,1370
Norte,Produto_A,3996
Norte,Produto_A,2974
Norte,Produto_A,2066
Norte,Produto_A,2575
Norte,Produto_A,3867
Norte,Produto_A,2665
Norte,Produto_A,4684
Norte,Produto_A,1783
Norte,Produto_A,1943
Norte,Produto_A,3435
Norte,Produto_A,917
Norte,Produto_A,760
Norte,Produto_A,3567
Norte,Produto_A,1
Norte,Produto_A,1313
Norte,Produto_A,4481
Norte,Produto_A,4994
Norte,Produto_A,1909
Norte,Produto_A,1749
Norte,Produto_A,4801
Norte,Produto_A,361
Norte,Produto_A,4036
Norte,Produto_A,109
Norte,Produto_A,4158
Norte,Produto_A,3551
Norte,Produto_A,2573
Norte,Produto_A,911
Norte,Produto_A,4350
Norte,Produto_A,1889
Norte,Produto_A,3931
Norte,Produto_A,2950
Norte,Produto_A,4002
Norte,Produto_A,4292
Norte,Produto_A,3637
Norte,Produto_A,377
Norte,Produto_A,4141
Norte,Produto_A,1736
Norte,Produto_A,3521
Norte,Produto_A,634
Norte,Produto_A,4607
Norte,Produto_A,4157
Norte,Produto_A,4441
Norte,Produto_A,3737
Norte,Produto_A,2758
Norte,Produto_A,1795
